국가,광종,수입,항목,단위,2023 년,Unnamed: 6,위도,경도
인도네시아,고  령  토(MT),수입금액,수입 실적,,566,,-0.7893,113.9213
인도네시아,고  령  토(MT),수입물량,수입 실적,,2421,,-0.7893,113.9213
인도네시아,석  회  석(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,석  회  석(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,석  회  석(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,규      석(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,규      석(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,규      석(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,규      사(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,규      사(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,규      사(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,규  조  토(MT),수입%,수입 실적,,13,,-0.7893,113.9213
인도네시아,규  조  토(MT),수입금액,수입 실적,,5777,,-0.7893,113.9213
인도네시아,규  조  토(MT),수입물량,수입 실적,,11934,,-0.7893,113.9213
인도네시아,형      석(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,형      석(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,형      석(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,인  광  석(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,인  광  석(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,인  광  석(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,유      황(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,유      황(MT),수입금액,수입 실적,,2,,-0.7893,113.9213
인도네시아,유      황(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,규  회  석(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,규  회  석(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,규  회  석(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,운      모(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,운      모(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,운      모(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,중  정  석(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,중  정  석(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,중  정  석(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,마그네사이트(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,마그네사이트(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,마그네사이트(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,석      고(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,석      고(MT),수입금액,수입 실적,,101,,-0.7893,113.9213
인도네시아,석      고(MT),수입물량,수입 실적,,152,,-0.7893,113.9213
인도네시아,기타비금속(MT),수입%,수입 실적,,3,,-0.7893,113.9213
인도네시아,기타비금속(MT),수입금액,수입 실적,,2151,,-0.7893,113.9213
인도네시아,기타비금속(MT),수입물량,수입 실적,,1147,,-0.7893,113.9213
인도네시아,무  연  탄(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,무  연  탄(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,무  연  탄(MT),수입물량,수입 실적,,0,,-0.7893,113.9213
인도네시아,유  연  탄(MT),수입%,수입 실적,,13,,-0.7893,113.9213
인도네시아,유  연  탄(MT),수입금액,수입 실적,,2520727,,-0.7893,113.9213
인도네시아,유  연  탄(MT),수입물량,수입 실적,,24699979,,-0.7893,113.9213
인도네시아,기타  석탄(MT),수입%,수입 실적,,100,,-0.7893,113.9213
인도네시아,기타  석탄(MT),수입금액,수입 실적,,174112,,-0.7893,113.9213
인도네시아,기타  석탄(MT),수입물량,수입 실적,,1891079,,-0.7893,113.9213
인도네시아,갈      탄(MT),수입%,수입 실적,,0,,-0.7893,113.9213
인도네시아,갈      탄(MT),수입금액,수입 실적,,0,,-0.7893,113.9213
인도네시아,갈      탄(MT),수입물량,수입 실적,,2,,-0.7893,113.9213
일본,석 재(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,석 재(MT),수입금액,수입 실적,,314,,36.2048,138.2529
일본,석 재(MT),수입물량,수입 실적,,190,,36.2048,138.2529
일본,합계(MT),수입%,수입 실적,,380,,36.2048,138.2529
일본,합계(MT),수입금액,수입 실적,,70125,,36.2048,138.2529
일본,합계(MT),수입물량,수입 실적,,1568632,,36.2048,138.2529
일본,금      광(Kg),수입%,수입 실적,,0,,36.2048,138.2529
일본,금      광(Kg),수입금액,수입 실적,,6,,36.2048,138.2529
일본,금      광(Kg),수입물량,수입 실적,,0,,36.2048,138.2529
일본,아  연  광(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,아  연  광(MT),수입금액,수입 실적,,513,,36.2048,138.2529
일본,아  연  광(MT),수입물량,수입 실적,,610,,36.2048,138.2529
일본,철      광(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,철      광(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,철      광(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,텅 스 텐광(MT),수입%,수입 실적,,61,,36.2048,138.2529
일본,텅 스 텐광(MT),수입금액,수입 실적,,549,,36.2048,138.2529
일본,텅 스 텐광(MT),수입물량,수입 실적,,40,,36.2048,138.2529
일본,몰리브덴광(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,몰리브덴광(MT),수입금액,수입 실적,,3195,,36.2048,138.2529
일본,몰리브덴광(MT),수입물량,수입 실적,,277,,36.2048,138.2529
일본,망  간  광(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,망  간  광(MT),수입금액,수입 실적,,14,,36.2048,138.2529
일본,망  간  광(MT),수입물량,수입 실적,,1,,36.2048,138.2529
일본,주  석  광(MT),수입%,수입 실적,,100,,36.2048,138.2529
일본,주  석  광(MT),수입금액,수입 실적,,202,,36.2048,138.2529
일본,주  석  광(MT),수입물량,수입 실적,,49,,36.2048,138.2529
일본,유  화  철(MT),수입%,수입 실적,,8,,36.2048,138.2529
일본,유  화  철(MT),수입금액,수입 실적,,73,,36.2048,138.2529
일본,유  화  철(MT),수입물량,수입 실적,,33,,36.2048,138.2529
일본,니      켈(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,니      켈(MT),수입금액,수입 실적,,67,,36.2048,138.2529
일본,니      켈(MT),수입물량,수입 실적,,132,,36.2048,138.2529
일본,크  롬  광(MT),수입%,수입 실적,,1,,36.2048,138.2529
일본,크  롬  광(MT),수입금액,수입 실적,,24,,36.2048,138.2529
일본,크  롬  광(MT),수입물량,수입 실적,,18,,36.2048,138.2529
일본,티 타 늄광(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,티 타 늄광(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,티 타 늄광(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,질 코 늄광(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,질 코 늄광(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,질 코 늄광(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,인상  흑연(MT),수입%,수입 실적,,2,,36.2048,138.2529
일본,인상  흑연(MT),수입금액,수입 실적,,331,,36.2048,138.2529
일본,인상  흑연(MT),수입물량,수입 실적,,73,,36.2048,138.2529
일본,토상  흑연(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,토상  흑연(MT),수입금액,수입 실적,,384,,36.2048,138.2529
일본,토상  흑연(MT),수입물량,수입 실적,,119,,36.2048,138.2529
일본,활      석(MT),수입%,수입 실적,,3,,36.2048,138.2529
일본,활      석(MT),수입금액,수입 실적,,1142,,36.2048,138.2529
일본,활      석(MT),수입물량,수입 실적,,606,,36.2048,138.2529
일본,납      석(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,납      석(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,납      석(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,장      석(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,장      석(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,장      석(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,고  령  토(MT),수입%,수입 실적,,2,,36.2048,138.2529
일본,고  령  토(MT),수입금액,수입 실적,,1718,,36.2048,138.2529
일본,고  령  토(MT),수입물량,수입 실적,,1081,,36.2048,138.2529
일본,석  회  석(MT),수입%,수입 실적,,63,,36.2048,138.2529
일본,석  회  석(MT),수입금액,수입 실적,,35379,,36.2048,138.2529
일본,석  회  석(MT),수입물량,수입 실적,,1452509,,36.2048,138.2529
일본,규      석(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,규      석(MT),수입금액,수입 실적,,14,,36.2048,138.2529
일본,규      석(MT),수입물량,수입 실적,,7,,36.2048,138.2529
일본,규      사(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,규      사(MT),수입금액,수입 실적,,50,,36.2048,138.2529
일본,규      사(MT),수입물량,수입 실적,,7,,36.2048,138.2529
일본,규  조  토(MT),수입%,수입 실적,,7,,36.2048,138.2529
일본,규  조  토(MT),수입금액,수입 실적,,3216,,36.2048,138.2529
일본,규  조  토(MT),수입물량,수입 실적,,347,,36.2048,138.2529
일본,형      석(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,형      석(MT),수입금액,수입 실적,,8,,36.2048,138.2529
일본,형      석(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,유      황(MT),수입%,수입 실적,,97,,36.2048,138.2529
일본,유      황(MT),수입금액,수입 실적,,6172,,36.2048,138.2529
일본,유      황(MT),수입물량,수입 실적,,63649,,36.2048,138.2529
일본,규  회  석(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,규  회  석(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,규  회  석(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,운      모(MT),수입%,수입 실적,,10,,36.2048,138.2529
일본,운      모(MT),수입금액,수입 실적,,2347,,36.2048,138.2529
일본,운      모(MT),수입물량,수입 실적,,9449,,36.2048,138.2529
일본,중  정  석(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,중  정  석(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,중  정  석(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,마그네사이트(MT),수입%,수입 실적,,14,,36.2048,138.2529
일본,마그네사이트(MT),수입금액,수입 실적,,10844,,36.2048,138.2529
일본,마그네사이트(MT),수입물량,수입 실적,,13217,,36.2048,138.2529
일본,석      고(MT),수입%,수입 실적,,4,,36.2048,138.2529
일본,석      고(MT),수입금액,수입 실적,,1563,,36.2048,138.2529
일본,석      고(MT),수입물량,수입 실적,,21660,,36.2048,138.2529
일본,불      석(MT),수입%,수입 실적,,4,,36.2048,138.2529
일본,불      석(MT),수입금액,수입 실적,,19,,36.2048,138.2529
일본,불      석(MT),수입물량,수입 실적,,6,,36.2048,138.2529
일본,수      정(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,수      정(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,수      정(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,명  반  석(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,명  반  석(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,명  반  석(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,금  강  석(Kg),수입%,수입 실적,,1,,36.2048,138.2529
일본,금  강  석(Kg),수입금액,수입 실적,,651,,36.2048,138.2529
일본,금  강  석(Kg),수입물량,수입 실적,,11,,36.2048,138.2529
일본,기타비금속(MT),수입%,수입 실적,,2,,36.2048,138.2529
일본,기타비금속(MT),수입금액,수입 실적,,1330,,36.2048,138.2529
일본,기타비금속(MT),수입물량,수입 실적,,4553,,36.2048,138.2529
일본,기타  석탄(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,기타  석탄(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,기타  석탄(MT),수입물량,수입 실적,,0,,36.2048,138.2529
일본,토      탄(MT),수입%,수입 실적,,0,,36.2048,138.2529
일본,토      탄(MT),수입금액,수입 실적,,0,,36.2048,138.2529
일본,토      탄(MT),수입물량,수입 실적,,0,,36.2048,138.2529
잠비아,합계(MT),수입%,수입 실적,,0,,,
잠비아,합계(MT),수입금액,수입 실적,,51,,,
잠비아,합계(MT),수입물량,수입 실적,,40,,,
잠비아,동      광(MT),수입%,수입 실적,,0,,,
잠비아,동      광(MT),수입금액,수입 실적,,51,,,
잠비아,동      광(MT),수입물량,수입 실적,,40,,,
조지아,합계(MT),수입%,수입 실적,,0,,,
조지아,합계(MT),수입금액,수입 실적,,16,,,
조지아,합계(MT),수입물량,수입 실적,,60,,,
조지아,고  령  토(MT),수입%,수입 실적,,0,,,
조지아,고  령  토(MT),수입금액,수입 실적,,16,,,
조지아,고  령  토(MT),수입물량,수입 실적,,60,,,
조지아,석      고(MT),수입%,수입 실적,,0,,,
조지아,석      고(MT),수입금액,수입 실적,,0,,,
조지아,석      고(MT),수입물량,수입 실적,,0,,,
중국,석 재(MT),수입%,수입 실적,,84,,35.8617,104.1954
중국,석 재(MT),수입금액,수입 실적,,534176,,35.8617,104.1954
중국,석 재(MT),수입물량,수입 실적,,2007587,,35.8617,104.1954
중국,합계(MT),수입%,수입 실적,,2009,,35.8617,104.1954
중국,합계(MT),수입금액,수입 실적,,1169256,,35.8617,104.1954
중국,합계(MT),수입물량,수입 실적,,3764806,,35.8617,104.1954
중국,은      광(Kg),수입%,수입 실적,,0,,35.8617,104.1954
중국,은      광(Kg),수입금액,수입 실적,,0,,35.8617,104.1954
중국,은      광(Kg),수입물량,수입 실적,,0,,35.8617,104.1954
중국,동      광(MT),수입%,수입 실적,,0,,35.8617,104.1954
중국,동      광(MT),수입금액,수입 실적,,3733,,35.8617,104.1954
중국,동      광(MT),수입물량,수입 실적,,2244,,35.8617,104.1954
중국,연      광(MT),수입%,수입 실적,,0,,35.8617,104.1954
중국,연      광(MT),수입금액,수입 실적,,0,,35.8617,104.1954
중국,연      광(MT),수입물량,수입 실적,,0,,35.8617,104.1954
중국,아  연  광(MT),수입%,수입 실적,,0,,35.8617,104.1954
중국,아  연  광(MT),수입금액,수입 실적,,19,,35.8617,104.1954
중국,아  연  광(MT),수입물량,수입 실적,,22,,35.8617,104.1954
중국,철      광(MT),수입%,수입 실적,,0,,35.8617,104.1954
중국,철      광(MT),수입금액,수입 실적,,9,,35.8617,104.1954
중국,철      광(MT),수입물량,수입 실적,,1,,35.8617,104.1954
중국,텅 스 텐광(MT),수입%,수입 실적,,7,,35.8617,104.1954
중국,텅 스 텐광(MT),수입금액,수입 실적,,59,,35.8617,104.1954
중국,텅 스 텐광(MT),수입물량,수입 실적,,1,,35.8617,104.1954
중국,몰리브덴광(MT),수입%,수입 실적,,14,,35.8617,104.1954
중국,몰리브덴광(MT),수입금액,수입 실적,,183713,,35.8617,104.1954
중국,몰리브덴광(MT),수입물량,수입 실적,,6304,,35.8617,104.1954
중국,망  간  광(MT),수입%,수입 실적,,0,,35.8617,104.1954
중국,망  간  광(MT),수입금액,수입 실적,,17,,35.8617,104.1954
중국,망  간  광(MT),수입물량,수입 실적,,29,,35.8617,104.1954
중국,주  석  광(MT),수입%,수입 실적,,0,,35.8617,104.1954
중국,주  석  광(MT),수입금액,수입 실적,,0,,35.8617,104.1954
중국,주  석  광(MT),수입물량,수입 실적,,0,,35.8617,104.1954
중국,안티모니광(MT),수입%,수입 실적,,0,,35.8617,104.1954
중국,안티모니광(MT),수입금액,수입 실적,,0,,35.8617,104.1954
중국,안티모니광(MT),수입물량,수입 실적,,0,,35.8617,104.1954
중국,비  소  광(MT),수입%,수입 실적,,33,,35.8617,104.1954
중국,비  소  광(MT),수입금액,수입 실적,,0,,35.8617,104.1954
중국,비  소  광(MT),수입물량,수입 실적,,0,,35.8617,104.1954
중국,유  화  철(MT),수입%,수입 실적,,78,,35.8617,104.1954
중국,유  화  철(MT),수입금액,수입 실적,,705,,35.8617,104.1954
중국,유  화  철(MT),수입물량,수입 실적,,1396,,35.8617,104.1954
중국,니      켈(MT),수입%,수입 실적,,0,,35.8617,104.1954
중국,니      켈(MT),수입금액,수입 실적,,2,,35.8617,104.1954
중국,니      켈(MT),수입물량,수입 실적,,0,,35.8617,104.1954
중국,코  발  트(MT),수입%,수입 실적,,73,,35.8617,104.1954
중국,코  발  트(MT),수입금액,수입 실적,,0,,35.8617,104.1954
중국,코  발  트(MT),수입물량,수입 실적,,0,,35.8617,104.1954
중국,크  롬  광(MT),수입%,수입 실적,,0,,35.8617,104.1954
중국,크  롬  광(MT),수입금액,수입 실적,,0,,35.8617,104.1954
중국,크  롬  광(MT),수입물량,수입 실적,,0,,35.8617,104.1954
중국,티 타 늄광(MT),수입%,수입 실적,,4,,35.8617,104.1954
중국,티 타 늄광(MT),수입금액,수입 실적,,1820,,35.8617,104.1954
중국,티 타 늄광(MT),수입물량,수입 실적,,1060,,35.8617,104.1954
중국,질 코 늄광(MT),수입%,수입 실적,,0,,35.8617,104.1954
중국,질 코 늄광(MT),수입금액,수입 실적,,12,,35.8617,104.1954
